id	annotatorid	label	a1	a2
6061_5758	goldLabel	a1	Social media allows people to keep in touch with their loved ones who are far away from them.	With social media, I connected with my friends, classmates, school mates and team mates. We share the opinions and discuss the topics our community focused.
7003_6226	goldLabel	a2	Social media has enabled discovery of interests participants may not even have known they have	Social media allows distant families and friends to stay connected and share their lives in a convenient and fun way
6894_6594	goldLabel	a2	In case of jallikattu or sterlite - there was a huge effect of media in gathering/uniting people for fighting against the Government laws and won their right. When used properly, social media brings good.	In my opinion providing voice to common man/women to highlight their day to day issue to concerned authorities has been one of the biggest advantages of Social media.
6477_7164	goldLabel	a2	Social good - Social media is a reflection of our society at large.. What you see in social media depicts the thoughts and norms of our current culture	Social media allows for people to connect that otherwise would lose touch, and the more connected we are to the world, the more we care about it.
6874_6854	goldLabel	a2	Social media, if we choose to use it judiciously, offers tremendous opportunity to engage with family, friends and community at large across the world and express our views in an unprecedented manner.	Those who feel isolated or alone in their beliefs, lifestyle, physical distance, etc. can find others who share their values. People can find a supportive community where they may not have such support elsewhere.
7081_5851	goldLabel	a1	Social Media has helped saved many lives by immediately connecting with support systems and reaching out for timely help	Information spread is faster than traditional way and it is less regulated.
7106_5772	goldLabel	a2	Social media enables interactivity with the mass media. For example, television is a one-way medium. Social media + television provides a feedback mechanism.	Social media allows citizens to voice their opinions and rally around causes without requiring the old media, which is often controlled by specific interest groups.
6805_7031	goldLabel	a2	Social media doesn't bring harm. It is users using it for private. It is good for instant messaging and crowdsourcing. What if we had the tool that could determine if a message is private?	Social media help to bring people who may physically not be able to see on a regular basis to keep in touch and have at least a general view on how things are going.
6024_5859	goldLabel	a1	Social media allows you to find people with common interests.	Obtain relevant advertising based on social media searches and posts.
6331_6166	goldLabel	a1	Social media enhances a person's ability to locate and participate in groups of likeminded people for hobbies, religion, current events, politics and other human interests.	Social media is and added advantage in creating international policies based on the events for government. and finding new markets for corporates like how trades and cross border currency are impacted
7104_5970	goldLabel	a1	Social media can be a very good source of information, business ideas as well as social relations. It is up to the user to believe/verify/reject any information.	I shared a community service activity that I did on social media. People liked it and I know some even got inspired to do it as well. No better way to inspire people
6691_5812	goldLabel	a1	Social media can be used to communicate important information to a wide audience. Like informing friends and family know about major life events.	Social Media supports a plethora of niche interests. It's a novelty to connect with people who have very similar interests to me. They become my FAVORITE people to talk to.
5731_7223	goldLabel	a1	Social media has made communication more efficient and simplified, connecting people from all over the world.	Social Media created a platform to bring relatives closer and more connected.
6314_6753	goldLabel	a1	SM allows anyone to join in the debate. In a world where politicians are struggling for answers, a wider consensus can be reached if the tools are properly used.	and had no idea about this city but thanks to facebook (pune(flat and flatmates), people guided my with the places i can dwell in
6870_5720	goldLabel	a2	Social media makes it easy to see the latest updates from friends and news outlets that I am interested in.	Social Media helps keep the family together despite distance, time zones and language
6540_6112	goldLabel	a1	Social media reduces loneliness of people who are socially isolated.	Its a great platform to reach masses and make a larger impact in society
6406_7081	goldLabel	a2	Brings together people towards a common cause which cannot be easily done via traditional methods	Social Media has helped saved many lives by immediately connecting with support systems and reaching out for timely help
6146_6784	goldLabel	a1	Social media platforms allow to more transparency of information as it reduces dependency on a small elite groups that see themselves as the owners of the truth for society.	Social media is a cheap and always on medium for me to connect with near and dear whenever I wish. How can that bring harm?
7189_7142	goldLabel	a1	Social media keeps friends connected whether near of far, keeping relationships fresh.	Social Media enables those who are less confident to better contribute to society
6319_7156	goldLabel	a2	Social media is a manifestation of human communication itself, and, given proper privacy rules may remain to be one accellorator of democracy.	Social media provides a platform for those who would never be heard otherwise to make their views known.
6447_6784	goldLabel	a1	Social media allows the common people around the world to have access to new experiences otherwise reserved only for those who could travel abroad.	Social media is a cheap and always on medium for me to connect with near and dear whenever I wish. How can that bring harm?
6496_5852	goldLabel	a1	Social media gives everyone a voice and right to express their opinion on an equal setting	Communication via Social Media is cheaper and faster than traveling, or snail mail.
6576_6657	goldLabel	a2	If one understand their accountability and responsibility of their own activities, it reaps benefits.	Social media provides great scope for innovation where it is easy to collaborate and brainstorm on different ideas.
7245_5708	goldLabel	a1	Social media allows people to stay in touch, even though they live in opposite parts of the world.	You'll never forget friends bithday as social network reminds you of that event.
6489_6399	goldLabel	a2	A low bar of entry makes it easy to share information to a large group of audience.	Social media enables us to keep in contact with friends and family, even if just seeing photos and life updates.
6401_6938	goldLabel	a1	Social media assists the lonely in providing them ways, at least partially, of not being alone	Find long lost friends, and family with social media.
5970_5990	goldLabel	a2	I shared a community service activity that I did on social media. People liked it and I know some even got inspired to do it as well. No better way to inspire people	Social media helps people to better understand all of the various points of view on a topic - allowing them to make decisions that are good for more people.
6341_5891	goldLabel	a2	Being a better person is about compassion and empathy. And there is nothing that increases cross-world empathy like social media. From Africa to Arizona, I can deeply understand the human condition. Thank you, Facebook.	Use of Social Media is a personal choice, and therefore most negative experiences can be controlled by the individual, and often brings more positive outcomes than bad.
7156_6743	goldLabel	a1	Social media provides a platform for those who would never be heard otherwise to make their views known.	Social media gives voice to every single human being, like never before.
6545_6694	goldLabel	a2	Social Media is a wonderful place only if the choice of friends or connections made are right and there is some sort of basic similarity between you and the one who views your shares.	Provides a platform for all kinds of connections to occur. These kinds of platforms have brought families, various groups and other common denominations together that would not have been possible.
6804_6566	goldLabel	a1	Social media helps us connect to people all around the world.	Social media allows people to follow their idols and their whereabouts.
6727_7270	goldLabel	a2	Social Media supports a plethora of niche interests. It's a novelty to connect with people who have very similar interests to me. They become the ONLY people I want to talk to.	The connections we make in real life are often lost without the assistance of social media. It's enables us to enrich our lives and foster more diverse friendships when we aren't limited by geography.
6877_6330	goldLabel	a2	Social media has reduced the cost of marketing for companies.	Social Media has a positive impact on marketing for clients. It is inexpensive and hits the masses.
6885_6854	goldLabel	a2	We see issues like Me-too movements are getting reported in social media. All mismanagement gets immediately reported in social media now a days. Social media platform has evolved as defender of justice for human society.	Those who feel isolated or alone in their beliefs, lifestyle, physical distance, etc. can find others who share their values. People can find a supportive community where they may not have such support elsewhere.
5960_5857	goldLabel	a2	It is the hallmark of the digital age making the world a smaller place. Its primary intention helps gives people new, better and easier means to communicate, network and collaborate, notwithstanding the unintended consequences.	Social media allows anyone with internet access to have a voice. Not everyone can speak on TV or write for a newspaper, but social media allows multitudes to post their thoughts and ideas.
6795_6675	goldLabel	a1	It gives us an opportunity to connect with people who have not been keeping touch for a long time.	Its an easy and fast way to be updated on your in interest topics
6496_6794	goldLabel	a1	Social media gives everyone a voice and right to express their opinion on an equal setting	SM often lets people pretty far away to interact or exchange info.
6319_7087	goldLabel	a2	Social media is a manifestation of human communication itself, and, given proper privacy rules may remain to be one accellorator of democracy.	Social Media allows rapid access to information. Much faster than traditional media like print. For time sensitive information like natural disasters and accidents, this is especially important.
6093_6531	goldLabel	a1	It helps people to know about happenings on the world without a bias from media	Social media helps me to engage with broader list of people then off-line media
6728_6090	goldLabel	a1	Social media is connecting people all over the world and making information travel faster than ever before.	Research shows that the number of social connections one has is directly related to one's happiness and social media increases connections online.
7003_5831	goldLabel	a2	Social media has enabled discovery of interests participants may not even have known they have	Social media pushes formerly secretive organizations to be more transparent and accountable.
7127_6877	goldLabel	a1	Social media fosters community engagement, giving a platform to people who might otherwise not have the ability.	Social media has reduced the cost of marketing for companies.
6363_6810	goldLabel	a1	The internet gives millions of people access to information they would not otherwise have had, which is a huge benefit. Most people are not that easy to fool.	Social media, when authentic (and, at times, even when filled with lies), brings the humanness in our humanity. It now serves science, policy-making and justice.
6189_6383	goldLabel	a2	I have been able to connect with some friends from school whom I would have never found otherwise thanks to social media	Social media can allow citizens to voice their opinions publicly by bypassing the old media which is controlled by interest groups.
6638_6016	goldLabel	a1	Social media allows people to connect with likeminded individuals from anywhere in the world. This gives people more fulfillment in their lives, and is especially important for minorities who suffer from varying degrees of oppression.	No, I don't agree. With proper personal hygiene and regulatory frameworks in place, social media can help next generation, who will be technology oriented unlike past. Proper education is what matters most.
5899_7011	goldLabel	a2	Social media helps people get informed and connect, without the fuss of having to contact all of your friends and family every day or week.	Social media is extremely useful in connecting people to each other and vital, potentially lifesaving information during an emergency.
6373_6805	goldLabel	a1	Social media has opened up a different world and has brought economic, social and cultural benefits to the world. Openness and transparency have increased as a result of social media	Social media doesn't bring harm. It is users using it for private. It is good for instant messaging and crowdsourcing. What if we had the tool that could determine if a message is private?
7228_6344	goldLabel	a1	Social media allows people to self organise and protest against opression. The arab spring was a great example of this.	With Social Media Business can connect to users better and provide services as per individual needs not based on segmentation.
5939_5971	goldLabel	a2	You can have access to specialised information very easily thanks to what is shared by your contacts.	Social media helps people connect and keep in touch who otherwise would not have done so
6007_6734	goldLabel	a1	Professional social media sites allow people the opportunity to make connections with others in their industry to share ideas and employment opportunities.	Social media embrace the fact that information should be free to share and allow people to express themselves.
7116_7027	goldLabel	a1	Social Media allows us to easily connect with loved ones.	Social media distributes power from the few to the many.
6449_6637	goldLabel	a2	The harms of social-media will generally pale before the benefits because unwanted communication is so easy to block.	An ability to locate common interest groups, local or otherwise. A quick way to catch up with friends, due to our busy lives.
5899_6606	goldLabel	a1	Social media helps people get informed and connect, without the fuss of having to contact all of your friends and family every day or week.	Social media has allowed participants in obscure interests to organize and do more impressive things by enabling connections
6861_7160	goldLabel	a2	Social media allows me to find people with similar interests	Best way to remain connected to your family, friends and all near and dear ones.
6416_6573	goldLabel	a1	Social Media actually has a lot of pros that I do believe weigh out the cons. Social media actually helps others to communicate even if they are many kilometres away from each other.	Due to social Media, lots of business are set up online, bringing choice and low prices and compare quality. Businesses can find a market for their goods and services in a cost-effective way, globally.
6796_7080	goldLabel	a1	Social media is ensuring more of public good by creating awareness when properly verified and validated. Given is false news is restricted	We can get more information from world wide because of social media than before which gives us much opportunity to widen our thoughts.
6319_6163	goldLabel	a2	Social media is a manifestation of human communication itself, and, given proper privacy rules may remain to be one accellorator of democracy.	Social media and related communication technologies allow people to keep in touch with friends and family across long distances, which generally strengthen friendship ties.
6477_5916	goldLabel	a2	Social good - Social media is a reflection of our society at large.. What you see in social media depicts the thoughts and norms of our current culture	Using sparingly, social media helps connecting people together, across boundaries of frontiers, time zones, languages, and backgrounds. It really saves time in that respect.
5971_6667	goldLabel	a1	Social media helps people connect and keep in touch who otherwise would not have done so	Social Media make personal world wide and bring person to unknown world
6043_6320	goldLabel	a2	social media connects people in a way no other communication method has ever did	Social media was used during terror attacks to help save lives
5755_7037	goldLabel	a2	Social Media can help inform people about the things that happen in the world. People spend the best part of their days in it and the majority of news they see were seen through social media	Social media, as we know, is the platform for multiple people across the globe who want their voices and opinions to be heard, which is a constructive thing altogether should we be tolerant towards everyone's opinions.
7204_7113	goldLabel	a2	Social media has allowed reconnection with long lost friends and relatives.	Social media connects friends and relatives in different parts of the world.
6091_5787	goldLabel	a1	Social media allows us to connect with people all over the world and brings communication through different mediums allowing people to express themselves in different ways than ever before.	Best way of advertising whether it's a movie or any product . It's specially helpful for those who cannot afford costly advertisement through other media platform.
7026_6000	goldLabel	a1	Social Media allows families to remain connected whilst separated. Parents to understand their children, and friends to keep in touch.	Social media has brought about information at our fingertips - helping us find the right contact via media such as LinkedIn
6605_6213	goldLabel	a2	Social media cuts down on gas because people don't have to leave their house to interact.	Social Media allows you to see pictures of far away relatives quickly.
6941_6517	goldLabel	a1	Social media enables global communication and activism towards good causes	Social media is a way for long-lost friends, classmates or family members to reconnect.
7019_6657	goldLabel	a2	tweeter publish a lot of interesting news content that is exclusive.	Social media provides great scope for innovation where it is easy to collaborate and brainstorm on different ideas.
6358_6496	goldLabel	a2	it is yet another mean of contact with friends	Social media gives everyone a voice and right to express their opinion on an equal setting
5951_5708	goldLabel	a1	Social media allow for extended network and unrestricted communication across the globe	You'll never forget friends bithday as social network reminds you of that event.
5732_7048	goldLabel	a1	Social media reduced the gap between public and government services. Public are able to reach out to authorities quickly and able to find solutions for them	Social media is s sea full of opportunities for new creative professions also an interesting and flexible platform to express our views which empower us as well as keep us informed .
5857_5734	goldLabel	a1	Social media allows anyone with internet access to have a voice. Not everyone can speak on TV or write for a newspaper, but social media allows multitudes to post their thoughts and ideas.	I think it depends on the platform. Example - I find out information on business much sooner than I used to before. As a customer, I am able to express satisfactions/concerns more directly and timely also.
6059_5852	goldLabel	a1	Social media can be very comforting for the individual by strengthening social interactions.	Communication via Social Media is cheaper and faster than traveling, or snail mail.
5903_5724	goldLabel	a2	Social media helps us find people with similar goals to our own, and provides tools to encourage each other towards attaining our goals. Look at health trackers, and Facebook groups, Twitter hashtags.	Social media has given more freedom for people to express themselves and sometimes express in a better way those words or meanings which couldn't be spoken directly or had the barriers of language/direct communication.
6253_5828	goldLabel	a1	Social platforms provide society the means to generate support for a genuine cause when the need arises.	It connects the world in a way that change for good can take hold faster.
7197_6031	goldLabel	a1	Social media allows transfer of ideas, images, events, etc. at a much faster rate than that of traditional media (TV, radio, print news, etc.).	Social media can help small brands and artists grow their businesses by connecting them to those interested in their products.
5868_6228	goldLabel	a1	Keeps people in touch in ways they weren't able to before.	Social Media helps connect people with the content that is most relevant to them.
6985_6514	goldLabel	a2	Social networks are a non-intimidating way for people with social anxiety to connect with others	Social media is an incredible source of diverse opinions, creative ideas and authentic discourse.
5875_6634	goldLabel	a2	People can connect to other people they know or who have similar interests	Social media helps to overcome people's loneliness. E.g.: Elder people...
6406_6999	goldLabel	a2	Brings together people towards a common cause which cannot be easily done via traditional methods	Social Media helps to ensure that people who are forced to stay at home can be online and stay connected.
6344_7160	goldLabel	a2	With Social Media Business can connect to users better and provide services as per individual needs not based on segmentation.	Best way to remain connected to your family, friends and all near and dear ones.
6016_6341	goldLabel	a2	No, I don't agree. With proper personal hygiene and regulatory frameworks in place, social media can help next generation, who will be technology oriented unlike past. Proper education is what matters most.	Being a better person is about compassion and empathy. And there is nothing that increases cross-world empathy like social media. From Africa to Arizona, I can deeply understand the human condition. Thank you, Facebook.
6662_6545	goldLabel	a1	Social media is a direct platform to interact with the end user who could be the person based on the need which makes the things happen so quickly compared to manual effort.	Social Media is a wonderful place only if the choice of friends or connections made are right and there is some sort of basic similarity between you and the one who views your shares.
7156_7155	goldLabel	a1	Social media provides a platform for those who would never be heard otherwise to make their views known.	By Design Social media is good it is became broader but less engaging people
7037_5812	goldLabel	a1	Social media, as we know, is the platform for multiple people across the globe who want their voices and opinions to be heard, which is a constructive thing altogether should we be tolerant towards everyone's opinions.	Social Media supports a plethora of niche interests. It's a novelty to connect with people who have very similar interests to me. They become my FAVORITE people to talk to.
7026_6637	goldLabel	a1	Social Media allows families to remain connected whilst separated. Parents to understand their children, and friends to keep in touch.	An ability to locate common interest groups, local or otherwise. A quick way to catch up with friends, due to our busy lives.
5732_6809	goldLabel	a1	Social media reduced the gap between public and government services. Public are able to reach out to authorities quickly and able to find solutions for them	Easy to build communities with people with whom you share the same interests ie. work community or housing area community
7218_6472	goldLabel	a1	social media are leading to a more accountable society.	Social media when used responsibly can be a boon to one and all
6938_7186	goldLabel	a1	Find long lost friends, and family with social media.	Social media is just another piece of technology, and shows how creative are human beings.
6331_6477	goldLabel	a1	Social media enhances a person's ability to locate and participate in groups of likeminded people for hobbies, religion, current events, politics and other human interests.	Social good - Social media is a reflection of our society at large.. What you see in social media depicts the thoughts and norms of our current culture
6059_5981	goldLabel	a1	Social media can be very comforting for the individual by strengthening social interactions.	Social Media often reflects the real life activities of real people
5882_7080	goldLabel	a2	Social media allows people to keep in touch with many weak ties, and thus increases their social capital	We can get more information from world wide because of social media than before which gives us much opportunity to widen our thoughts.
6864_7108	goldLabel	a1	social media has provided a platform where the voices of unheard can be heard	Social Medias can make relatives closer with instant news and photos.
7043_6914	goldLabel	a2	Social media allows us to see posts from our elected officials, this direct communication in theory allows the voter to see which candidate best represents their views.	Social media provides a venue, unlike no other, without many typical constraints people have thereby allowing for more frequent, open and honest opinion.
6893_7087	goldLabel	a2	in developing country like Inida where mobile data is cheap social media has helped in small business and freelancers to promote their stuff. FB, Instagram and What's app are used widely.	Social Media allows rapid access to information. Much faster than traditional media like print. For time sensitive information like natural disasters and accidents, this is especially important.
6229_6705	goldLabel	a1	Social media can easily be used to reach a large audience	The internet is better than sitting in front of the TV, at least you might learn something.
6595_6697	goldLabel	a1	Social media allowed important movements like 11-M, in Spain, which gave more voice to the people	Social Media can be engineered to control bureaucracy via citizen feedback
7080_6080	goldLabel	a1	We can get more information from world wide because of social media than before which gives us much opportunity to widen our thoughts.	Freedom of speech, this is what social media is all about, we must let people freely express their ideas, opinions
6784_5890	goldLabel	a2	Social media is a cheap and always on medium for me to connect with near and dear whenever I wish. How can that bring harm?	Social media creates a platform to support freedom of speech, giving individuals a platform to voice their opinions and interact with like-minded individuals where they otherwise may not have had one.
6215_6021	goldLabel	a1	Various natural calamities are reported first on social media and is used as an important tool is saving lives.	Social media saves postal and telecomms costs for example for birthday and christmas cards
6334_6959	goldLabel	a1	Social media is very helpful to keep in touch with people, which was otherwise very difficult. We are able to send messages to specific groups of people and interact with them easily.	The use of social media will expand, and many more uses and opportunities yet unknown will be opened, as we can see in every technological development.
7276_6727	goldLabel	a1	Social media allows people with real life social interaction issues to approach and talk to people they wouldn't usually have the courage to do by themselves.	Social Media supports a plethora of niche interests. It's a novelty to connect with people who have very similar interests to me. They become the ONLY people I want to talk to.
6570_6804	goldLabel	a2	Anything that connects people together cant be bad	Social media helps us connect to people all around the world.
7151_5990	goldLabel	a1	Social media has connected more people than ever before and that is always a good thing. When people are connected and share, more good than bad happens.	Social media helps people to better understand all of the various points of view on a topic - allowing them to make decisions that are good for more people.
6407_6723	goldLabel	a1	Trends of social behavior can be studied for business purposes and generating new product ideas.	social media opened up new options to advertise our business
6941_6886	goldLabel	a1	Social media enables global communication and activism towards good causes	Social media provides a broad platform that provides a voice to underserved populations
7003_6401	goldLabel	a2	Social media has enabled discovery of interests participants may not even have known they have	Social media assists the lonely in providing them ways, at least partially, of not being alone
6733_6735	goldLabel	a2	Social media allows the world to connect in ways never imaginable	Social media helps people connect across physical limitations
6000_6449	goldLabel	a1	Social media has brought about information at our fingertips - helping us find the right contact via media such as LinkedIn	The harms of social-media will generally pale before the benefits because unwanted communication is so easy to block.
6528_6789	goldLabel	a2	Families leave such separate lives in distant places that they often lose the feeling of family. Having social media available, lets families and friends reunite even though it is only superficially.	Social media is the quickest way to reach out for any kind of help specially in case of emergencies.For eg. in India people traveling in trains are using Twitter to reach out for any support.
5732_5787	goldLabel	a1	Social media reduced the gap between public and government services. Public are able to reach out to authorities quickly and able to find solutions for them	Best way of advertising whether it's a movie or any product . It's specially helpful for those who cannot afford costly advertisement through other media platform.
5793_6864	goldLabel	a2	OPENS UP THE WORLD WITH NEWS/POLITICS/SPORTS/SCIENCE/PHOTOGRAPHY/ENTERTAINMENT/ TOURISM TO GENERAL PEOPLE.	social media has provided a platform where the voices of unheard can be heard
6617_5720	goldLabel	a2	Social media enables us to keep in touch with long lost friends and family	Social Media helps keep the family together despite distance, time zones and language
6325_7238	goldLabel	a1	Social media is a great way to keep in touch with friends and family.	Social media do allow people to re-connect valuable relationships both in personal life and in business.
6465_6534	goldLabel	a2	Helps in spreading awareness on key social issues	Social media helps connect you with friends and family across the world
6829_6537	goldLabel	a1	Social media allows you to define yourself in your own terms, allows you to control the messaging for your personal brand, and allows you to share your optimism and positive energy with the world at-large.	We should promote the correct usage of social media, rather than banning it or discontinuing it in any way. People should develop the brilliance to use any platform in a constructive way
6470_6514	goldLabel	a2	Social media can be fun and informative when used as such	Social media is an incredible source of diverse opinions, creative ideas and authentic discourse.
6465_7186	goldLabel	a1	Helps in spreading awareness on key social issues	Social media is just another piece of technology, and shows how creative are human beings.
6760_6334	goldLabel	a2	Social media allows charitable organizations to show their work and stay connected with both those that support them and those who may be interested in supporting them.	Social media is very helpful to keep in touch with people, which was otherwise very difficult. We are able to send messages to specific groups of people and interact with them easily.
6222_6314	goldLabel	a2	IT OPENS UP YOUR MIND TO PUBLIC/FRIENDS- WHICH REFRESH YOU PSYCHOLOGICALLY CHANGES THE NATURE OF A PERSON FOR HONESTY AND GOOD VALUES ONCE PEOPLE SUPPORT THE GOOD WORK.	SM allows anyone to join in the debate. In a world where politicians are struggling for answers, a wider consensus can be reached if the tools are properly used.
6773_6593	goldLabel	a1	Social media as a way to learn more about diverse life styles from people of different backgrounds	Social media is a reflection of the real world which brings good and bad. On the whole it brings the world closer together.
6576_6472	goldLabel	a1	If one understand their accountability and responsibility of their own activities, it reaps benefits.	Social media when used responsibly can be a boon to one and all
6873_5884	goldLabel	a1	Today's society media is making people happy by connecting people anytime, anywhere	Helps in knowing out the diffrerent issues over the globe
6477_7236	goldLabel	a2	Social good - Social media is a reflection of our society at large.. What you see in social media depicts the thoughts and norms of our current culture	They do more good than harm. The benefits of social media through interconnectivity, social empathy far outweigh the negative tendencies of some users
6383_6815	goldLabel	a2	Social media can allow citizens to voice their opinions publicly by bypassing the old media which is controlled by interest groups.	Social media helps keep in contact with distant friends all over the world. Gives us a feeling of connection to people in different time zones and locations.
5858_6693	goldLabel	a2	one is able to reconnect and continue interaction with long lost/old friends	Social media provides a social cohesion if like-minded people find each other and take positive action together
6743_7117	goldLabel	a2	Social media gives voice to every single human being, like never before.	Social media can be used to gain public support on issues that can influence better decision making
7019_6192	goldLabel	a2	tweeter publish a lot of interesting news content that is exclusive.	Due to social media, businesses are compelled to provide better and timely customer support.
5888_5859	goldLabel	a1	Social media has connected the world on a scale beyond any form of communication in the past.	Obtain relevant advertising based on social media searches and posts.
6645_6189	goldLabel	a1	Social media allows people to find and connect to old friends and relatives that they haven't seen in a long time.	I have been able to connect with some friends from school whom I would have never found otherwise thanks to social media
6384_6073	goldLabel	a2	A person can learn to critically analyze the content and motivations from a safe place without having to actively participate.	Social Media is a convenient means of eliciting the feelings of people and also understanding the impact of events on the populace
7178_5981	goldLabel	a2	twitter is good actually, check out the hell dude	Social Media often reflects the real life activities of real people
5948_6977	goldLabel	a1	social media helped the #metoo movement and changed the conversation for women in the workplace	Professional networking sites greatly assist companies to find personnel and job seekers to find work.
6817_6485	goldLabel	a1	Social media allows people to quickly communicate, to keep up with friends and what is going on in their lives - where people ensure they only share information to their friend/family circles.	Used correctly and with a critical eye as to what one is reading, social media can keep distant friends 'involved' in our lives; they can stay up to date with your latest adventures.
6796_6827	goldLabel	a2	Social media is ensuring more of public good by creating awareness when properly verified and validated. Given is false news is restricted	Social media helps in being upto date with the developments that are happening all around the world. And how to update ourselves with the world as it evolves.
5787_5976	goldLabel	a2	Best way of advertising whether it's a movie or any product . It's specially helpful for those who cannot afford costly advertisement through other media platform.	Social media is a platform for speaking out against social injustice, oftentimes bearing witness to events in real-time. Platforms like Twitter galvanize large populations into action.
6773_6163	goldLabel	a2	Social media as a way to learn more about diverse life styles from people of different backgrounds	Social media and related communication technologies allow people to keep in touch with friends and family across long distances, which generally strengthen friendship ties.
5758_6691	goldLabel	a2	With social media, I connected with my friends, classmates, school mates and team mates. We share the opinions and discuss the topics our community focused.	Social media can be used to communicate important information to a wide audience. Like informing friends and family know about major life events.
5960_6881	goldLabel	a1	It is the hallmark of the digital age making the world a smaller place. Its primary intention helps gives people new, better and easier means to communicate, network and collaborate, notwithstanding the unintended consequences.	Social media just like any other technology can be leveraged for the greater good of individuals or group of individuals. Ex. Bring like minded people together, sharing idea, inspiring each other etc.
6310_6594	goldLabel	a1	Social Media has provided platform for cultural globalization. with social media not people connect across globe and different cultures and are able to understand each culture much better.	In my opinion providing voice to common man/women to highlight their day to day issue to concerned authorities has been one of the biggest advantages of Social media.
5729_6091	goldLabel	a2	Social Media brings more good than harm based on what you are looking for and what level of information you are willing to share, example, they can centralize your trusted news source.	Social media allows us to connect with people all over the world and brings communication through different mediums allowing people to express themselves in different ways than ever before.
6645_6156	goldLabel	a1	Social media allows people to find and connect to old friends and relatives that they haven't seen in a long time.	Social media exposes its users to feel-good stories and acts of kindness that have a positive ripple effect.
5729_5976	goldLabel	a2	Social Media brings more good than harm based on what you are looking for and what level of information you are willing to share, example, they can centralize your trusted news source.	Social media is a platform for speaking out against social injustice, oftentimes bearing witness to events in real-time. Platforms like Twitter galvanize large populations into action.
6760_5750	goldLabel	a1	Social media allows charitable organizations to show their work and stay connected with both those that support them and those who may be interested in supporting them.	How easy it is now, to share what I want to share, and what I want to see. If I am a sane person, I can still use the platform judiciously.
7023_6400	goldLabel	a1	Social media provides an opportunity for everybody's voice to be heard, irrespective of their background, race, gender or religion.	Social media is a good platform for people to stay in touch and on top of trends.
6489_6236	goldLabel	a2	A low bar of entry makes it easy to share information to a large group of audience.	Social media is a platform for information sharing that is not as easily manipulated by government as traditional media.
7197_6040	goldLabel	a1	Social media allows transfer of ideas, images, events, etc. at a much faster rate than that of traditional media (TV, radio, print news, etc.).	Dog fail videos are hilarious and boost the spirits of people who watch them. Laughter is the best medicine.
6264_6099	goldLabel	a2	Social media helps to spread what's good across the globe that all can leverage. It's up to us on how moderately we use. Anything at right size is good and so is social media.	Social media has given a platform to common man to express themselves. This has lead to many revolutions and positive changes to many lives and therefore society.
6625_5888	goldLabel	a2	The social nature of social media helps to remove bias from news.	Social media has connected the world on a scale beyond any form of communication in the past.
5831_6465	goldLabel	a2	Social media pushes formerly secretive organizations to be more transparent and accountable.	Helps in spreading awareness on key social issues
5903_6727	goldLabel	a1	Social media helps us find people with similar goals to our own, and provides tools to encourage each other towards attaining our goals. Look at health trackers, and Facebook groups, Twitter hashtags.	Social Media supports a plethora of niche interests. It's a novelty to connect with people who have very similar interests to me. They become the ONLY people I want to talk to.
7143_5758	goldLabel	a1	Social media can help people maintain connections with people and groups such as old school classmates and former neighbors, expanding their social connections.	With social media, I connected with my friends, classmates, school mates and team mates. We share the opinions and discuss the topics our community focused.
6904_6866	goldLabel	a2	Its a good way to make money reducing expenses	Social media connect people that otherwise would never communicate at all
6156_6595	goldLabel	a2	Social media exposes its users to feel-good stories and acts of kindness that have a positive ripple effect.	Social media allowed important movements like 11-M, in Spain, which gave more voice to the people
6024_6022	goldLabel	a2	Social media allows you to find people with common interests.	Social media allows house-bound elderly people, and other immovable people, to pseudo-interact with others.
6967_6188	goldLabel	a2	Like it or not Social Media is part of living in 2018. Sure it has problems, yes it has advantages and my 2 cents is everything in moderation.	There is a lot that can be learned and discovered on social media, and often it is easier to find things on social platforms than on the internet
7204_6886	goldLabel	a1	Social media has allowed reconnection with long lost friends and relatives.	Social media provides a broad platform that provides a voice to underserved populations
6999_6670	goldLabel	a2	Social Media helps to ensure that people who are forced to stay at home can be online and stay connected.	Social media is a good way of keeping track and up today with the happenings of friends, family, and colleagues over time.
5785_6999	goldLabel	a2	Social media opens doors to new communities that can lend people an increased sense of purpose.	Social Media helps to ensure that people who are forced to stay at home can be online and stay connected.
6959_6416	goldLabel	a2	The use of social media will expand, and many more uses and opportunities yet unknown will be opened, as we can see in every technological development.	Social Media actually has a lot of pros that I do believe weigh out the cons. Social media actually helps others to communicate even if they are many kilometres away from each other.
6054_6223	goldLabel	a2	Social media helps individuals build a public image	Social networks can help connect people who are geographically apart
6551_6693	goldLabel	a2	You want to showcase your talent just present it on social media platforms ,you can get a direction for your career path.	Social media provides a social cohesion if like-minded people find each other and take positive action together
6383_7269	goldLabel	a2	Social media can allow citizens to voice their opinions publicly by bypassing the old media which is controlled by interest groups.	Social media makes it much easier to stay in touch with friends and family who are geographically separated.
6617_5954	goldLabel	a1	Social media enables us to keep in touch with long lost friends and family	Social Media connecting people on the whole world.
5831_6733	goldLabel	a2	Social media pushes formerly secretive organizations to be more transparent and accountable.	Social media allows the world to connect in ways never imaginable
6266_5785	goldLabel	a2	You can post your creative skills through videos, photos and display your skills to the whole world through social media.	Social media opens doors to new communities that can lend people an increased sense of purpose.
6472_5868	goldLabel	a2	Social media when used responsibly can be a boon to one and all	Keeps people in touch in ways they weren't able to before.
